10470.05
10052.10
9784.50
9657.78
9354.22
9224.50
9122.97
8919.50
8634.65
8591.26
8521.44
8495.36
8424.65
8300.33
8264.52
8115.31
8014.79
7948.17
7891.08
7723.80
7383.98
7245.17
7173.94
7147.04
7032.41
6929.47
6871.29
6717.04
6678.20
6598.95
6532.88
6506.53
6402.25
6382.99
6334.43
6266.50
6217.28
6163.59
6143.06
6074.34
5975.53
5944.83
5852.49
5820.38
5764.42
5748.30
5606.73
5400.56
5105.00
