6163.59
6143.06
6128.45
6096.16
6074.34
5975.53
5944.83
5881.90
5820.16
5764.42
5748.30
5606.73
5495.87
5400.56
5330.78
5218.20
5105.54
5017.16
4965.08
4933.21
4879.86
4847.81
4806.02
4764.86
4726.87
4657.90
4637.23
4589.90
4545.05
4510.73
4481.81
4426.00
4370.75
4348.06
4300.10
4259.36
4237.22
4190.71
4158.59
4131.72
4103.91
4072.00
4052.92
4013.86
3994.79
3979.36
3891.98
3868.53
3850.58
3809.46
3780.84
3694.20
3655.28
3622.14
3593.64
3530.39
3472.57
3447.70
3417.90
3273.96
